"id","full_name","first_name","last_name","is_active","team_id"
"203944","Julius Randle","Julius","Randle","1","1610612745"
"1630559","Austin Reaves","Austin","Reaves","1","1610612758"
"1629629","Cam Reddish","Cam","Reddish","1","1610612750"
"1628432","Davon Reed","Davon","Reed","1","1610612762"
"1630194","Paul Reed","Paul","Reed","1","1610612737"
"1629675","Naz Reid","Naz","Reid","1","1610612746"
"1631197","Jared Rhoden","Jared","Rhoden","1","1610612741"
"1630208","Nick Richards","Nick","Richards","1","1610612748"
"1626196","Josh Richardson","Josh","Richardson","1","1610612763"
"203085","Austin Rivers","Austin","Rivers","1","1610612749"
"1629130","Duncan Robinson","Duncan","Robinson","1","1610612766"
"1629010","Jerome Robinson","Jerome","Robinson","1","1610612749"
"1629011","Mitchell Robinson","Mitchell","Robinson","1","1610612765"
"1631115","Orlando Robinson","Orlando","Robinson","1","1610612754"
"1630526","Jeremiah Robinson-Earl","Jeremiah","Robinson-Earl","1","1610612760"
"1629676","Isaiah Roby","Isaiah","Roby","1","1610612744"
"1631223","David Roddy","David","Roddy","1","1610612761"
"1631157","Ryan Rollins","Ryan","Rollins","1","1610612739"
"201565","Derrick Rose","Derrick","Rose","1","1610612738"
"203082","Terrence Ross","Terrence","Ross","1","1610612759"
"1626179","Terry Rozier","Terry","Rozier","1","1610612756"
"201937","Ricky Rubio","Ricky","Rubio","1","1610612748"
"1626156","D'Angelo Russell","D'Angelo","Russell","1","1610612759"
"1630346","Matt Ryan","Matt","Ryan","1","1610612766"
"1627734","Domantas Sabonis","Domantas","Sabonis","1","1610612748"
"203967","Dario Saric","Dario","Saric","1","1610612762"
"1630846","Olivier Sarr","Olivier","Sarr","1","1610612760"
"1630648","Jordan Schakel","Jordan","Schakel","1","1610612757"
"1629678","Admiral Schofield","Admiral","Schofield","1","1610612763"
"203471","Dennis Schroder","Dennis","Schroder","1","1610612745"
"1630206","Jay Scrubb","Jay","Scrubb","1","1610612764"
"1631220","Dereon Seabron","Dereon","Seabron","1","1610612758"
"1630578","Alperen Sengun","Alperen","Sengun","1","1610612765"
"1629012","Collin Sexton","Collin","Sexton","1","1610612753"
"1629013","Landry Shamet","Landry","Shamet","1","1610612742"
"1630549","Day'Ron Sharpe","Day'Ron","Sharpe","1","1610612759"
"1631101","Shaedon Sharpe","Shaedon","Sharpe","1","1610612743"
"1627783","Pascal Siakam","Pascal","Siakam","1","1610612759"
"1627732","Ben Simmons","Ben","Simmons","1","1610612759"
"1630250","Marko Simonovic","Marko","Simonovic","1","1610612754"
"1629014","Anfernee Simons","Anfernee","Simons","1","1610612740"
"1631301","Jaylen Sims","Jaylen","Sims","1","1610612739"
"1630579","Jericho Sims","Jericho","Sims","1","1610612738"
"1629686","Deividas Sirvydis","Deividas","Sirvydis","1","1610612754"
"1630606","Javonte Smart","Javonte","Smart","1","1610612747"
"203935","Marcus Smart","Marcus","Smart","1","1610612754"
"1630696","Dru Smith","Dru","Smith","1","1610612757"
"202397","Ish Smith","Ish","Smith","1","1610612760"
"1630188","Jalen Smith","Jalen","Smith","1","1610612751"
"1628372","Dennis Smith Jr.","Dennis","Smith Jr.","1","1610612746"
"1631095","Jabari Smith Jr.","Jabari","Smith Jr.","1","1610612756"
"1630270","Xavier Sneed","Xavier","Sneed","1","1610612749"
"1631110","Jeremy Sochan","Jeremy","Sochan","1","1610612750"
"1630311","Pat Spencer","Pat","Spencer","1","1610612754"
"1630531","Jaden Springer","Jaden","Springer","1","1610612758"
"1630205","Lamar Stevens","Lamar","Stevens","1","1610612759"
"1630597","DJ Stewart","DJ","Stewart","1","1610612743"
"1630191","Isaiah Stewart","Isaiah","Stewart","1","1610612749"
"1629622","Max Strus","Max","Strus","1","1610612745"
"1630591","Jalen Suggs","Jalen","Suggs","1","1610612753"
"1628410","Edmond Sumner","Edmond","Sumner","1","1610612766"
"1631306","Cole Swider","Cole","Swider","1","1610612750"
"1630256","Jae'Sean Tate","Jae'Sean","Tate","1","1610612763"
"1628369","Jayson Tatum","Jayson","Tatum","1","1610612748"
"1630678","Terry Taylor","Terry","Taylor","1","1610612746"
"202066","Garrett Temple","Garrett","Temple","1","1610612759"
"1631207","Dalen Terry","Dalen","Terry","1","1610612752"
"1628464","Daniel Theis","Daniel","Theis","1","1610612758"
"1630271","Brodric Thomas","Brodric","Thomas","1","1610612750"
"1630560","Cam Thomas","Cam","Thomas","1","1610612755"
"202691","Klay Thompson","Klay","Thompson","1","1610612741"
"1630550","JT Thor","JT","Thor","1","1610612737"
"1629680","Matisse Thybulle","Matisse","Thybulle","1","1610612759"
"1629681","Killian Tillie","Killian","Tillie","1","1610612746"
"1630214","Xavier Tillman","Xavier","Tillman","1","1610612743"
"1630225","Isaiah Todd","Isaiah","Todd","1","1610612750"
"1630167","Obi Toppin","Obi","Toppin","1","1610612754"
"1629308","Juan Toscano-Anderson","Juan","Toscano-Anderson","1","1610612747"
"1626157","Karl-Anthony Towns","Karl-Anthony","Towns","1","1610612766"
"1629018","Gary Trent Jr.","Gary","Trent Jr.","1","1610612757"
"200782","P.J. Tucker","P.J.","Tucker","1","1610612765"
"1626167","Myles Turner","Myles","Turner","1","1610612754"
"1630649","Stanley Umude","Stanley","Umude","1","1610612748"
"202685","Jonas Valanciunas","Jonas","Valanciunas","1","1610612759"
"1627832","Fred VanVleet","Fred","VanVleet","1","1610612739"
"1629020","Jarred Vanderbilt","Jarred","Vanderbilt","1","1610612751"
"1630170","Devin Vassell","Devin","Vassell","1","1610612749"
"1630492","Luca Vildoza","Luca","Vildoza","1","1610612752"
"1629216","Gabe Vincent","Gabe","Vincent","1","1610612766"
"203943","Noah Vonleh","Noah","Vonleh","1","1610612753"
"202696","Nikola Vucevic","Nikola","Vucevic","1","1610612762"
"1629731","Dean Wade","Dean","Wade","1","1610612742"
"1630532","Franz Wagner","Franz","Wagner","1","1610612739"
"1629021","Moritz Wagner","Moritz","Wagner","1","1610612746"
"1630688","Ish Wainright","Ish","Wainright","1","1610612747"
"1631133","Jabari Walker","Jabari","Walker","1","1610612750"
"202689","Kemba Walker","Kemba","Walker","1","1610612757"
"1629022","Lonnie Walker IV","Lonnie","Walker IV","1","1610612746"
"202322","John Wall","John","Wall","1","1610612754"
"203933","T.J. Warren","T.J.","Warren","1","1610612744"
"1629023","P.J. Washington","P.J.","Washington","1","1610612739"
"1630613","Duane Washington Jr.","Duane","Washington Jr.","1","1610612737"
"1631102","TyTy Washington Jr.","TyTy","Washington Jr.","1","1610612739"
"1629139","Yuta Watanabe","Yuta","Watanabe","1","1610612765"
"1630322","Lindy Waters III","Lindy","Waters III","1","1610612751"
"1630570","Trendon Watford","Trendon","Watford","1","1610612737"
"1631212","Peyton Watson","Peyton","Watson","1","1610612743"
"1629683","Quinndary Weatherspoon","Quinndary","Weatherspoon","1","1610612745"
"1631104","Blake Wesley","Blake","Wesley","1","1610612744"
"201566","Russell Westbrook","Russell","Westbrook","1","1610612756"
"1629632","Coby White","Coby","White","1","1610612751"
"1628401","Derrick White","Derrick","White","1","1610612749"
"1631298","Jack White","Jack","White","1","1610612755"
"1630580","Joe Wieskamp","Joe","Wieskamp","1","1610612750"
"1630598","Aaron Wiggins","Aaron","Wiggins","1","1610612745"
"203952","Andrew Wiggins","Andrew","Wiggins","1","1610612744"
"1629623","Lindell Wigginton","Lindell","Wigginton","1","1610612748"
"1631214","Alondes Williams","Alondes","Williams","1","1610612753"
"1629684","Grant Williams","Grant","Williams","1","1610612748"
"1631114","Jalen Williams","Jalen","Williams","1","1610612761"
"1631119","Jaylin Williams","Jaylin","Williams","1","1610612743"
"1631466","Jeenathan Williams","Jeenathan","Williams","1","1610612764"
"1629026","Kenrich Williams","Kenrich","Williams","1","1610612741"
"1631109","Mark Williams","Mark","Williams","1","1610612749"
"1630172","Patrick Williams","Patrick","Williams","1","1610612747"
"1630533","Ziaire Williams","Ziaire","Williams","1","1610612756"
"1629057","Robert Williams III","Robert","Williams III","1","1610612738"
"1631246","Vince Williams Jr.","Vince","Williams Jr.","1","1610612766"
"1629627","Zion Williamson","Zion","Williamson","1","1610612746"
"1628391","D.J. Wilson","D.J.","Wilson","1","1610612757"
"1629685","Dylan Windler","Dylan","Windler","1","1610612740"
"1626159","Justise Winslow","Justise","Winslow","1","1610612753"
"1630164","James Wiseman","James","Wiseman","1","1610612761"
"1626174","Christian Wood","Christian","Wood","1","1610612763"
"1626153","Delon Wright","Delon","Wright","1","1610612753"
"1630593","McKinley Wright IV","McKinley","Wright IV","1","1610612743"
"201152","Thaddeus Young","Thaddeus","Young","1","1610612754"
"1629027","Trae Young","Trae","Young","1","1610612746"
"1630209","Omer Yurtseven","Omer","Yurtseven","1","1610612759"
"203469","Cody Zeller","Cody","Zeller","1","1610612747"
"1627826","Ivica Zubac","Ivica","Zubac","1","1610612739"
